stage,resolution_m,x,y,movement_distance,guaranteed_receive_coverage,possible_receive_coverage,near_area_coverage,direction_available_coverage,clear_ready_coverage,operational_good_coverage,uniform_guaranteed_receive_coverage,uniform_clear_ready_coverage,uniform_operational_good_coverage,worst_diameter_median,worst_diameter_mean,worst_diameter_p90,worst_diameter_p95,worst_diameter_max,unbounded_fraction_of_direction_area,mean_abs_orthogonality_error_deg,orthogonal_80_100_area_coverage,target_sample_count,epsilon_sample_count
final_refine_1m,1.0,632.0,459.0,781.0921840602426,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.44405341177973,89.80917498655889,171.05270980677716,183.91253600660104,211.75963058065392,0.0,39.978289025099286,0.08875878220140515,1260,9
final_refine_1m,1.0,632.0,460.0,781.680241531024,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.36696741394933,89.70395339620039,170.74171787580985,183.57791078347452,211.33010843046114,0.0,39.92801926946998,0.0893312516263336,1260,9
final_refine_1m,1.0,632.0,461.0,782.2691352725096,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.29041566655503,89.59937701805393,170.43248323233138,183.24512366947803,210.9030231974869,0.0,39.877859278032524,0.0893312516263336,1260,9
final_refine_1m,1.0,632.0,462.0,782.8588633974837,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.21439416142317,89.49544130370224,170.12499265858077,182.9141611241329,210.4783559909062,0.0,39.827808715418314,0.0893312516263336,1260,9
final_refine_1m,1.0,632.0,463.0,783.4494240217424,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.13889892944603,89.39214174711007,169.8192330674868,182.58500973836513,210.05608811304617,0.0,39.77786724766907,0.0893312516263336,1260,9
final_refine_1m,1.0,632.0,464.0,784.0408152641035,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,78.06392604011161,89.28947388413275,169.51519150106103,182.25765623290354,209.63620105691885,0.0,39.72803454222841,0.0893312516263336,1260,9
final_refine_1m,1.0,632.0,465.0,784.6330352464138,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.989471601052,89.18743329203191,169.21520104740677,181.9320874567363,209.21867650380054,0.0,39.6783102679334,0.0893312516263336,1260,9
final_refine_1m,1.0,632.0,466.0,785.2260820935586,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.91553175759299,89.0860155889976,168.93250430647888,181.60829038554337,208.8034963208423,0.0,39.62869409500627,0.08990372105126203,1260,9
final_refine_1m,1.0,632.0,467.0,785.8199539334694,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.84210269229948,88.98521643367764,168.65131957558725,181.28625212019145,208.3906425587357,0.0,39.579185695046114,0.08990372105126203,1260,9
final_refine_1m,1.0,632.0,468.0,786.4146488971323,1.0,1.0,0.0,1.0,0.2459016393442623,0.2459016393442623,1.0,0.4,0.4,77.76918062454955,88.88503152471216,168.37163617245142,180.96595988522708,207.980097449372,0.0,39.529784741020734,0.08990372105126203,1260,9
