stage,d1,d2,beta_deg,sensor_x,sensor_y,worst_diameter,mean_diameter,worst_epsilon,bounded_all,diameter_pass_all,circle_pass_all,clear_ready_all,epsilon_count
refined,400.0,400.0,91.02,407.1205672211654,-399.9366168812864,19.929464998579448,19.92129346122094,1.0,True,True,False,False,201
refined,400.0,400.0,91.03,407.19036921999725,-399.93536801648355,19.93129640465898,19.923037613266732,1.0,True,True,False,False,201
refined,400.0,400.0,91.04,407.260170999798,-399.9341069689527,19.933128288757366,19.92479953545004,1.0,True,True,False,False,201
refined,400.0,400.0,91.05,407.32997255844106,-399.9328337387323,19.934960651034093,19.926570399519676,1.0,True,True,False,False,201
refined,400.0,400.0,91.06,407.3997738938006,-399.9315483258612,19.936793491648633,19.9283417302957,1.0,True,True,False,False,201
refined,400.0,400.0,91.07,407.46957500375004,-399.9302507303784,19.938626810760926,19.930113527929574,1.0,True,True,False,False,201
refined,400.0,400.0,91.08,407.5393758861632,-399.9289409523236,19.94046060853052,19.931885792572817,1.0,True,True,False,False,201
refined,400.0,400.0,91.09,407.60917653891397,-399.9276189917366,19.942294885117267,19.933658524377023,1.0,True,True,False,False,201
refined,400.0,400.0,91.1,407.6789769598758,-399.9262848486577,19.94412964068109,19.935431723493863,1.0,True,True,False,False,201
coarse,400.0,600.0,88.0,379.06030197849935,-599.6344962114574,26.048327402814145,25.60413703307885,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.05,379.5835896986994,-599.6525412190038,26.036768271494164,25.59336558255753,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.1,380.1068929668841,-599.6701295650543,26.02522599431184,25.582610124908836,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.15,380.6302113845354,-599.6872612362149,26.013700545224545,25.57187063734367,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.2,381.1535445531231,-599.703936219439,26.002191898257333,25.56114709713552,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.25,381.67689207410643,-599.7201545020278,25.990700027503273,25.550439481620252,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.3,382.2002535489336,-599.7359160716304,25.97922490712234,25.539747768196055,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.35,382.7236285790419,-599.7512209162438,25.967766511342365,25.529071934323227,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.4,383.24701676585875,-599.7660690242126,25.956324814457822,25.518411957524055,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.45,383.770417710801,-599.7804603842294,25.9448997908305,25.50776781538272,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.5,384.2938310152761,-599.7943949853344,25.933491414888483,25.49713948554502,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.55,384.81725628068216,-599.8078728169158,25.922099661126765,25.48652694571839,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.6,385.34069310840806,-599.8208938687098,25.91072450410677,25.475930173671674,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.65,385.86414109983394,-599.8334581308003,25.899365918455718,25.465349147234953,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.7,386.3875998563312,-599.845565593619,25.88802387886747,25.454783844299513,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.75,386.9110689792633,-599.8572162479455,25.876698360101354,25.444234242817615,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.8,387.4345480699858,-599.8684100849073,25.865389336982485,25.433700320802384,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.85,387.95803672984647,-599.8791470959799,25.854096784401776,25.423182056327676,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.9,388.4815345601862,-599.8894272729865,25.842820677315064,25.41267942752792,-1.0,True,True,True,True,101
coarse,400.0,600.0,88.95,389.00504116233833,-599.8992506080984,25.83156099074367,25.40219241259803,-1.0,True,True,True,True,101
coarse,400.0,600.0,89.0,389.52855613762983,-599.9086170938348,25.820317699774158,25.39172098979322,-1.0,True,True,True,True,101
coarse,400.0,600.0,89.05,390.0520790873814,-599.9175267230625,25.809090779557415,25.381311690154813,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.1,390.5756096129075,-599.9259794889964,25.797880205309568,25.371326908064564,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.15,391.0991473155169,-599.9339753851995,25.78668595231094,25.36186397412688,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.2,391.6226917965128,-599.9415144055826,25.77550799590637,25.35289837415603,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.25,392.1462426571933,-599.9485965444042,25.76434631150484,25.344455385951665,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.3,392.6697994988517,-599.9552217962712,25.753200874579445,25.336510771900166,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.35,393.1933619227766,-599.961390156138,25.742071660666937,25.329089534528375,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.4,393.7169295302526,-599.9671016193073,25.73095864536807,25.32216771152657,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.45,394.24050192256,-599.9723561814294,25.719861804346984,25.31577003141895,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.5,394.7640787009757,-599.9771538385028,25.708781113331163,25.309872805927437,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.55,395.28765946677316,-599.9814945868739,25.697716548111654,25.304500490847833,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.6,395.811243821223,-599.9853784232369,25.686668084542113,25.29962967065752,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.65,396.33483136559306,-599.9888053446342,25.67563569853937,25.295284529701934,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.7,396.8584217011483,-599.991775348456,25.66461936608293,25.291441923933895,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.75,397.38201442915204,-599.9942884324407,25.65361906321495,25.28812576753038,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.8,397.9056091508657,-599.9963445946743,25.64263476603993,25.28531318663575,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.85,398.42920546754914,-599.9979438335909,25.631666450724595,25.283027826544334,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.9,398.95280298046106,-599.9990861479727,25.620714093498105,25.281247082304162,-1.0,True,True,False,False,101
coarse,400.0,600.0,89.95,399.4764012908589,-599.9997715369497,25.6097776706511,25.27999433161669,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.0,399.99999999999994,-600.0,25.59885715853641,25.27924723714187,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.05,400.523598709141,-599.9997715369497,25.587952533568462,25.279028910281873,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.1,401.0471970195389,-599.9990861479727,25.577063772222854,25.27931728001293,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.15,401.5707945324508,-599.9979438335909,25.56619085103689,25.28013519273542,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.2,402.0943908491342,-599.9963445946743,25.555333746609058,25.281460842442424,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.25,402.61798557084785,-599.9942884324407,25.544492435598535,25.283316811833778,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.3,403.14157829885164,-599.991775348456,25.53366689472595,25.28568155861612,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.35,403.6651686344069,-599.9888053446342,25.52285710077195,25.28857740309387,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.4,404.18875617877706,-599.9853784232369,25.512063030578346,25.291983065380055,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.45,404.7123405332269,-599.9814945868739,25.50128466104713,25.29592060469268,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.5,405.2359212990244,-599.9771538385028,25.49052196914059,25.300369002240142,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.55,405.75949807744007,-599.9723561814294,25.47977493188124,25.305350057466843,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.6,406.28307046974743,-599.9671016193073,25.46904352635137,25.310843011361747,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.65,406.80663807722345,-599.961390156138,25.458327729693323,25.31686940491223,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.7,407.33020050114834,-599.9552217962712,25.447627519109112,25.323408737569213,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.75,407.85375734280666,-599.9485965444042,25.436942871860143,25.330482293183433,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.8,408.37730820348713,-599.9415144055826,25.426273765267283,25.338069828345375,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.85,408.90085268448297,-599.9339753851995,25.415620176710732,25.346192371093288,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.9,409.42439038709244,-599.9259794889964,25.404982083629722,25.354829933831,-1.0,True,True,False,False,101
coarse,400.0,600.0,90.95,409.94792091261854,-599.9175267230625,25.39435946352256,25.364003290112276,-1.0,True,True,False,False,101
coarse,400.0,600.0,91.0,410.4714438623701,-599.9086170938348,25.383752293946152,25.3736927068243,1.0,True,True,False,False,101
coarse,400.0,600.0,91.05,410.9949588376616,-599.8992506080984,25.394593915970937,25.38391870436802,1.0,True,True,False,False,101
coarse,400.0,600.0,91.1,411.5184654398137,-599.8894272729865,25.405451411732145,25.39438463827646,1.0,True,True,False,False,101
coarse,400.0,600.0,91.15,412.0419632701534,-599.8791470959799,25.416324804195366,25.404866121972315,1.0,True,True,False,False,101
coarse,400.0,600.0,91.2,412.56545193001415,-599.8684100849073,25.42721411638825,25.4153631771442,1.0,True,True,False,False,101
coarse,400.0,600.0,91.25,413.0889310207366,-599.8572162479455,25.438119371400877,25.425875825540544,1.0,True,True,False,False,101
coarse,400.0,600.0,91.3,413.6124001436687,-599.845565593619,25.44904059238577,25.436404088969727,1.0,True,True,False,False,101
coarse,400.0,600.0,91.35,414.135858900166,-599.8334581308003,25.45997780255844,25.446947989300256,1.0,True,True,False,False,101
coarse,400.0,600.0,91.4,414.6593068915919,-599.8208938687098,25.470931025196556,25.457507548460818,1.0,True,True,False,False,101
coarse,400.0,600.0,91.45,415.1827437193177,-599.8078728169158,25.48190028364161,25.46808278844051,1.0,True,True,False,False,101
coarse,400.0,600.0,91.5,415.70616898472383,-599.7943949853344,25.49288560129722,25.47867373128892,1.0,True,True,False,False,101
coarse,400.0,600.0,91.55,416.2295822891991,-599.7804603842294,25.503887001630876,25.48928039911625,1.0,True,True,False,False,101
coarse,400.0,600.0,91.6,416.7529832341413,-599.7660690242126,25.51490450817375,25.499902814093517,1.0,True,True,False,False,101
coarse,400.0,600.0,91.65,417.2763714209582,-599.7512209162438,25.525938144519756,25.510540998452647,1.0,True,True,False,False,101
coarse,400.0,600.0,91.7,417.7997464510665,-599.7359160716304,25.53698793432701,25.521194974486615,1.0,True,True,False,False,101
coarse,400.0,600.0,91.75,418.3231079258936,-599.7201545020278,25.548053901317502,25.531864764549614,1.0,True,True,False,False,101
coarse,400.0,600.0,91.8,418.846455446877,-599.703936219439,25.5591360692773,25.542550391057183,1.0,True,True,False,False,101
coarse,400.0,600.0,91.85,419.36978861546464,-599.6872612362149,25.570234462056163,25.5532518764863,1.0,True,True,False,False,101
coarse,400.0,600.0,91.9,419.8931070331158,-599.6701295650544,25.58134910356861,25.563969243375652,1.0,True,True,False,False,101
coarse,400.0,600.0,91.95,420.4164103013005,-599.6525412190038,25.592480017793772,25.574702514325605,1.0,True,True,False,False,101
coarse,400.0,600.0,92.0,420.9396980215006,-599.6344962114574,25.603627228774798,25.585451711998495,1.0,True,True,False,False,101
coarse,400.0,600.0,92.05,421.4629697952097,-599.6159945561575,25.614790760620565,25.596216859118694,1.0,True,True,False,False,101
coarse,400.0,600.0,92.1,421.9862252239337,-599.5970362671937,25.625970637503837,25.606997978472798,1.0,True,True,False,False,101
coarse,400.0,600.0,92.15,422.50946390919086,-599.5776213590037,25.63716688366341,25.617795092909716,1.0,True,True,False,False,101
coarse,400.0,600.0,92.2,423.03268545251194,-599.5577498463726,25.6483795234028,25.628608225340873,1.0,True,True,False,False,101
coarse,400.0,600.0,92.25,423.5558894554411,-599.5374217444337,25.659608581091177,25.63943739874032,1.0,True,True,False,False,101
coarse,400.0,600.0,92.3,424.07907551953576,-599.5166370686676,25.670854081163178,25.650282636144937,1.0,True,True,False,False,101
coarse,400.0,600.0,92.35,424.6022432463669,-599.4953958349026,25.682116048119305,25.661143960654467,1.0,True,True,False,False,101
coarse,400.0,600.0,92.4,425.12539223751975,-599.473698059315,25.693394506525955,25.672021395431806,1.0,True,True,False,False,101
coarse,400.0,600.0,92.45,425.6485220945933,-599.4515437584286,25.70468948101562,25.682914963703045,1.0,True,True,False,False,101
coarse,400.0,600.0,92.5,426.17163241920156,-599.4289329491147,25.716000996286834,25.693824688757662,1.0,True,True,False,False,101
coarse,400.0,600.0,92.55,426.69472281297317,-599.4058656485925,25.72732907710496,25.704750593948678,1.0,True,True,False,False,101
coarse,400.0,600.0,92.6,427.21779287755214,-599.3823418744289,25.738673748301537,25.715692702692806,1.0,True,True,False,False,101
coarse,400.0,600.0,92.65,427.7408422145981,-599.3583616445379,25.75003503477478,25.726651038470564,1.0,True,True,False,False,101
coarse,400.0,600.0,92.7,428.2638704257857,-599.333924977182,25.761412961490162,25.737625624826503,1.0,True,True,False,False,101
coarse,400.0,600.0,92.75,428.7868771128064,-599.3090318909703,25.772807553480195,25.748616485369247,1.0,True,True,False,False,101
coarse,400.0,600.0,92.8,429.30986187736795,-599.2836824048604,25.784218835844264,25.7596236437718,1.0,True,True,False,False,101
coarse,400.0,600.0,92.85,429.83282432119466,-599.2578765381568,25.795646833749597,25.77064712377155,1.0,True,True,False,False,101
coarse,400.0,600.0,92.9,430.35576404602807,-599.2316143105116,25.807091572430497,25.781686949170513,1.0,True,True,False,False,101
coarse,400.0,600.0,92.95,430.8786806536265,-599.2048957419252,25.818553077189456,25.79274314383547,1.0,True,True,False,False,101
coarse,400.0,600.0,93.0,431.4015737457663,-599.1777208527443,25.83003137339655,25.8038157316981,1.0,True,True,True,True,101
refined,400.0,600.0,90.9,409.42439038709244,-599.9259794889964,25.404982083629722,25.354684255029408,-1.0,True,True,False,False,201
refined,400.0,600.0,90.91,409.5290970791224,-599.9243254851871,25.40285632248943,25.356484676143168,-1.0,True,True,False,False,201
refined,400.0,600.0,90.92,409.6338034808797,-599.9226532066378,25.400731180088144,25.358306229101423,-1.0,True,True,False,False,201
refined,400.0,600.0,90.93,409.73850958917444,-599.9209626533994,25.398606656246237,25.360148917576872,-1.0,True,True,False,False,201
refined,400.0,600.0,90.94,409.84321540081726,-599.9192538255237,25.396482750784195,25.36201274524248,-1.0,True,True,False,False,201
refined,400.0,600.0,90.95,409.94792091261854,-599.9175267230625,25.39435946352256,25.363897715771486,-1.0,True,True,False,False,201
refined,400.0,600.0,90.96,410.0526261213887,-599.9157813460682,25.39223679428185,25.365803832837383,-1.0,True,True,False,False,201
refined,400.0,600.0,90.97,410.15733102393864,-599.9140176945945,25.39011474288306,25.367731100113946,-1.0,True,True,False,False,201
refined,400.0,600.0,90.98,410.2620356170784,-599.9122357686946,25.38799330914686,25.369679521275213,-1.0,True,True,False,False,201
refined,400.0,600.0,90.99,410.36673989761874,-599.910435568423,25.385872492894187,25.37164909999546,-1.0,True,True,False,False,201
refined,400.0,600.0,91.0,410.4714438623701,-599.9086170938348,25.383752293946152,25.373639839949288,1.0,True,True,False,False,201
refined,400.0,600.0,91.01,410.57614750814304,-599.9067803449849,25.38591934955246,25.3756517448115,1.0,True,True,False,False,201
refined,400.0,600.0,91.02,410.6808508317481,-599.9049253219296,25.388087039374874,25.377684818257226,1.0,True,True,False,False,201
refined,400.0,600.0,91.03,410.7855538299958,-599.9030520247253,25.39025536359661,25.379739063961804,1.0,True,True,False,False,201
refined,400.0,600.0,91.04,410.89025649969693,-599.901160453429,25.392424322400824,25.381814485600888,1.0,True,True,False,False,201
refined,400.0,600.0,91.05,410.9949588376616,-599.8992506080984,25.394593915970937,25.383905807085696,1.0,True,True,False,False,201
refined,400.0,600.0,91.06,411.09966084070095,-599.8973224887917,25.396764144490177,25.385997749694738,1.0,True,True,False,False,201
