pareto_index,stage,resolution_m,x,y,movement_distance,guaranteed_receive_coverage,possible_receive_coverage,near_area_coverage,direction_available_coverage,clear_ready_coverage,operational_good_coverage,uniform_guaranteed_receive_coverage,uniform_clear_ready_coverage,uniform_operational_good_coverage,worst_diameter_median,worst_diameter_mean,worst_diameter_p90,worst_diameter_p95,worst_diameter_max,unbounded_fraction_of_direction_area,mean_abs_orthogonality_error_deg,orthogonal_80_100_area_coverage,target_sample_count,epsilon_sample_count
21,refine_10m,10.0,10.0,10.0,14.142135623730951,1.0,1.0,0.0,1.0,0.002263856362217018,0.002263856362217018,1.0,0.03968253968253968,0.03968253968253968,416.69785815885666,3599.480332894616,4813.14927085147,12688.073734854626,74063.9762860928,0.9796773354150403,89.22349596474072,0.0,1260,9
22,refine_10m,10.0,0.0,20.0,20.0,0.5881342701014832,0.9781420765027322,0.0,0.5881342701014832,0.0037991152745251106,0.0037991152745251106,0.7476190476190476,0.05396825396825397,0.05396825396825397,800.0188967137456,3570.668158091397,6813.816711532539,13876.563476568559,116193.69376217591,0.8779311565348199,88.10174865273929,0.0,1260,9
23,refine_10m,10.0,20.0,0.0,20.0,1.0,1.0,2.6021337496747333e-05,0.9999739786625033,0.000156128024980484,0.00018214936247723133,1.0,0.004761904761904762,0.005555555555555556,13.393474582616928,20.94621398013008,40.250348212562805,40.250348212562805,40.250348212562805,0.999791823883005,89.9845442355797,0.0,1260,9
24,refine_10m,10.0,10.0,20.0,22.360679774997898,1.0,1.0,0.0,1.0,0.004735883424408015,0.004735883424408015,1.0,0.06111111111111111,0.06111111111111111,787.2346392798825,4111.8230630820435,7994.737326950057,22733.595794114513,107306.28296916035,0.9232370543845954,88.45833417640176,0.0,1260,9
25,refine_10m,10.0,20.0,10.0,22.360679774997898,1.0,1.0,0.0,1.0,0.003044496487119438,0.003044496487119438,1.0,0.047619047619047616,0.047619047619047616,365.66569979792297,2930.574512982139,4091.506968941592,8449.646525740194,72563.43981096619,0.9777777777777777,89.18380695025095,0.0,1260,9
26,refine_10m,10.0,20.0,20.0,28.284271247461902,1.0,1.0,0.0,1.0,0.00546448087431694,0.00546448087431694,1.0,0.06666666666666667,0.06666666666666667,773.7067612545702,5797.81619446096,7988.19729785436,14182.351033335603,148127.9525721856,0.9193338537600833,88.40149817751957,0.0,1260,9
27,refine_10m,10.0,0.0,30.0,30.0,0.5253447827218319,0.9750195160031225,0.0,0.5253447827218319,0.00585480093676815,0.00585480093676815,0.7087301587301588,0.06904761904761905,0.06904761904761905,1209.5553991776897,5668.962833293107,11562.959777989041,27345.994865387423,111298.36470782288,0.6891871811382436,86.99751637599047,0.0,1260,9
28,refine_10m,10.0,30.0,0.0,30.0,1.0,1.0,2.6021337496747333e-05,0.9999739786625033,0.0005204267499349467,0.000546448087431694,1.0,0.015873015873015872,0.016666666666666666,15.029414859643673,19.326523721258916,30.000000000000007,30.000000000000007,30.000000000000007,0.9994795597075126,89.97593968232981,0.0,1260,9
29,refine_10m,10.0,10.0,30.0,31.622776601683793,1.0,1.0,0.0,1.0,0.00702576112412178,0.00702576112412178,1.0,0.0761904761904762,0.0761904761904762,1175.9158374081153,5472.500189221012,10682.40653549712,18990.191710443272,176050.15228892362,0.832552693208431,87.70418177202106,0.0,1260,9
30,refine_10m,10.0,30.0,10.0,31.622776601683793,1.0,1.0,0.0,1.0,0.003278688524590164,0.003278688524590164,1.0,0.05,0.05,359.9897496503268,3143.3888688895886,4437.659770455981,11745.451534650283,70923.0736183678,0.9754618787405672,89.15361476371321,0.0,1260,9
31,refine_10m,10.0,20.0,30.0,36.05551275463989,1.0,1.0,0.0,1.0,0.00819672131147541,0.00819672131147541,1.0,0.08333333333333333,0.08333333333333333,1157.0694584391783,4684.99992347955,10807.35339601537,26703.9170876234,79816.7320785189,0.8259953161592506,87.6325935051985,0.00044236273744470466,1260,9
32,refine_10m,10.0,30.0,20.0,36.05551275463989,1.0,1.0,0.0,1.0,0.0059849076242518865,0.0059849076242518865,1.0,0.06984126984126984,0.06984126984126984,749.4013380592443,10276.909598247765,7321.486500101788,15693.801894726594,1659531.222560296,0.9160031225604996,88.3477117856787,0.0,1260,9
33,refine_10m,10.0,30.0,30.0,42.42640687119285,1.0,1.0,0.0,1.0,0.008508977361436378,0.008508977361436378,1.0,0.08492063492063492,0.08492063492063492,1141.3931849251262,7332.338149582253,11195.078227479542,21273.52655000341,277877.4329214703,0.8193338537600833,87.56055279273792,0.00039032006245121,1260,9
34,refine_50m,50.0,0.0,50.0,50.0,0.4308352849336456,0.9687743950039032,0.0,0.4308352849336456,0.01053864168618267,0.01053864168618267,0.6523809523809524,0.09523809523809523,0.09523809523809523,1296.329730891573,4406.342919497345,7576.382996309114,15242.677776584904,223282.27257497824,0.16724044210907774,84.47142142383181,0.0,1260,9
35,refine_50m,50.0,50.0,50.0,70.71067811865476,1.0,1.0,0.0,1.0,0.01483216237314598,0.01483216237314598,1.0,0.10238095238095238,0.10238095238095238,1902.3219748752101,14092.948158816549,18602.30872069149,43540.09634586529,1500731.943001686,0.49661722612542286,85.80419550060871,0.001092896174863388,1260,9
36,coarse_100m,100.0,0.0,100.0,100.0,0.4262295081967213,0.9672131147540983,0.0,0.4262295081967213,0.019672131147540985,0.019672131147540985,0.65,0.13333333333333333,0.13333333333333333,474.6736517309551,550.0069363637633,1120.1156581283221,1364.9042377216217,2093.8193766174704,0.0,79.2874965282679,0.0,1260,9
37,coarse_100m,100.0,-100.0,100.0,141.4213562373095,0.3442622950819672,0.8415300546448088,0.0,0.3442622950819672,0.00819672131147541,0.00819672131147541,0.5833333333333334,0.08333333333333333,0.08333333333333333,497.0527113863126,554.0142970449546,1084.7681305250178,1288.8008353141793,1884.063666370357,0.0,80.60090302345687,0.0,1260,9
38,coarse_100m,100.0,100.0,100.0,141.4213562373095,1.0,1.0,0.0,1.0,0.034504293520686964,0.034504293520686964,1.0,0.16825396825396827,0.16825396825396827,1147.7636172358136,2653.315596439185,4578.2766508485765,7284.5043987869585,307357.87099889864,0.0,81.15992941336289,0.002185792349726776,1260,9
39,coarse_100m,100.0,200.0,0.0,200.0,1.0,1.0,0.004371584699453552,0.9956284153005465,0.0016653655997918293,0.006036950299245381,1.0,0.006349206349206349,0.023015873015873017,200.0,181.35214255610495,200.9378758811443,402.5034821256295,671.7604601047565,0.9780983743662119,89.76547450352206,0.0,1260,9
40,coarse_100m,100.0,0.0,200.0,200.0,0.4262295081967213,0.9672131147540983,0.0,0.4262295081967213,0.036065573770491806,0.036065573770491806,0.65,0.18333333333333332,0.18333333333333332,205.72845577102916,213.3279772132329,387.3270617562228,424.49978074908756,515.775053250927,0.0,70.17560933635434,0.000546448087431694,1260,9
41,refine_50m,50.0,150.0,150.0,212.13203435596427,1.0,1.0,0.0,1.0,0.05644028103044497,0.05644028103044497,1.0,0.22142857142857142,0.22142857142857142,564.2752709318223,655.4488216393365,1365.4477074807062,1634.1434375736485,2547.5953206061886,0.0,76.27676783317455,0.008326827998959146,1260,9
42,coarse_100m,100.0,-100.0,200.0,223.60679774997897,0.3442622950819672,0.8415300546448088,0.0,0.3442622950819672,0.019672131147540985,0.019672131147540985,0.5833333333333334,0.13333333333333333,0.13333333333333333,210.89664223327847,214.23744407557027,374.14939132693337,407.18579199548634,483.39038933838196,0.0,72.00440554270108,0.0,1260,9
43,coarse_100m,100.0,100.0,200.0,223.60679774997897,1.0,1.0,0.0,1.0,0.055191256830601096,0.055191256830601096,1.0,0.21666666666666667,0.21666666666666667,433.7667626253271,470.88924924024195,923.3716528918552,1059.9059112739167,1427.2073258968394,0.0,74.01369298457848,0.006557377049180328,1260,9
44,refine_50m,50.0,150.0,200.0,250.0,1.0,1.0,0.0,1.0,0.06687483736664064,0.06687483736664064,1.0,0.24206349206349206,0.24206349206349206,396.1519829969472,432.34901202303655,854.5608750687004,977.3192001407889,1319.0309877884424,0.0,72.68359498841872,0.009836065573770493,1260,9
45,refine_50m,50.0,200.0,150.0,250.0,1.0,1.0,0.0,1.0,0.06911267239136092,0.06911267239136092,1.0,0.24841269841269842,0.24841269841269842,510.08007195293555,593.965069796115,1245.2212326944186,1480.725537555391,2297.7317106045984,0.0,75.02894712361534,0.01131928181108509,1260,9
46,refine_50m,50.0,50.0,250.0,254.95097567963924,1.0,1.0,0.0,1.0,0.052276867030965395,0.052276867030965395,1.0,0.20793650793650795,0.20793650793650795,365.9034962341429,384.4258164483711,722.6459307650325,810.0526828043571,1027.5169302412087,0.0,72.14009193411651,0.003278688524590164,1260,9
47,refine_50m,50.0,100.0,250.0,269.2582403567252,1.0,1.0,0.0,1.0,0.0633879781420765,0.0633879781420765,1.0,0.23333333333333334,0.23333333333333334,336.34135744426715,355.60952640729965,673.6202103763651,755.9647553945701,959.2516982115734,0.0,70.80073706575337,0.006557377049180328,1260,9
48,coarse_100m,100.0,-200.0,200.0,282.842712474619,0.2710382513661202,0.7245901639344262,0.0,0.2710382513661202,0.00819672131147541,0.00819672131147541,0.5166666666666667,0.08333333333333333,0.08333333333333333,214.97809691459506,215.4468793033384,360.52495096256723,389.0898502816769,451.83515746685106,0.0,73.39269781762033,0.0,1260,9
49,refine_50m,50.0,200.0,200.0,282.842712474619,1.0,1.0,0.0,1.0,0.07923497267759563,0.07923497267759563,1.0,0.26666666666666666,0.26666666666666666,360.75749165907945,396.2585179745409,787.7326041070944,900.2097969756712,1217.8826043510537,0.0,71.27537895781948,0.013114754098360656,1260,9
50,refine_50m,50.0,150.0,250.0,291.547594742265,1.0,1.0,0.0,1.0,0.07457715326567786,0.07457715326567786,1.0,0.2563492063492063,0.2563492063492063,308.7721245612204,328.3846121311834,628.1879393193433,703.3822216710188,894.4768207034291,0.0,69.35714185080208,0.009836065573770493,1260,9
51,refine_50m,50.0,250.0,150.0,291.547594742265,1.0,1.0,0.0,1.0,0.08188914910226386,0.08188914910226386,1.0,0.273015873015873,0.273015873015873,458.5881050585099,537.4704352124004,1127.9829063292577,1354.9529588614548,2073.3273645530317,0.0,73.73089255439238,0.014129586260733802,1260,9
52,coarse_100m,100.0,300.0,0.0,300.0,1.0,1.0,0.005932864949258392,0.9940671350507416,0.0030705178246161853,0.009003382773874578,1.0,0.007936507936507936,0.023015873015873017,300.0,344.82856912295057,335.3166518614258,604.15584437514,5149.911820464192,0.9458143552693576,89.50666130978765,0.000624512099921936,1260,9
53,coarse_100m,100.0,0.0,300.0,300.0,0.4019516003122561,0.9349726775956284,0.0,0.4019516003122561,0.04972677595628415,0.04972677595628415,0.6309523809523809,0.21666666666666667,0.21666666666666667,130.6534208788229,133.47124762283306,234.47097278157543,251.55091007754208,285.79357589512057,0.0,61.81893341911947,0.0013791308873276086,1260,9
54,refine_50m,50.0,50.0,300.0,304.138126514911,0.9958105646630236,1.0,0.0,0.9958105646630236,0.05667447306791569,0.05667447306791569,0.9968253968253968,0.21746031746031746,0.21746031746031746,300.1890669428475,311.47569225995363,573.4848350760303,631.1985013596035,773.7003300578766,0.0,69.2041632202337,0.004944054124381993,1260,9
55,coarse_100m,100.0,-100.0,300.0,316.22776601683796,0.3233671610720791,0.8114754098360656,0.0,0.3233671610720791,0.030054644808743168,0.030054644808743168,0.5650793650793651,0.16666666666666666,0.16666666666666666,133.37986307038082,133.7894752702911,224.75318733142112,239.00409896257244,269.2610506469743,0.0,63.909265731919035,0.0,1260,9
56,refine_50m,50.0,100.0,300.0,316.22776601683796,1.0,1.0,0.0,1.0,0.07004944054124382,0.07004944054124382,1.0,0.24603174603174602,0.24603174603174602,276.9626795101267,288.9504593571105,536.171366713921,592.3669453495135,725.8314350291873,0.0,67.79226429115097,0.009888108248763986,1260,9
57,refine_50m,50.0,200.0,250.0,320.1562118716424,1.0,1.0,0.0,1.0,0.08907103825136611,0.08907103825136611,1.0,0.2833333333333333,0.2833333333333333,283.5166825375316,302.7004261513382,586.1131976976795,654.7189360768012,833.017561202924,0.0,67.83177995723909,0.013114754098360656,1260,9
58,refine_50m,50.0,250.0,200.0,320.1562118716424,1.0,1.0,0.0,1.0,0.09341660161332292,0.09341660161332292,1.0,0.2920634920634921,0.2920634920634921,329.1017473953352,362.5053875423243,731.3053779686044,835.7009020553098,1123.253674487421,0.0,69.80908849711757,0.01639344262295082,1260,9
59,refine_50m,50.0,150.0,300.0,335.4101966249685,1.0,1.0,0.0,1.0,0.08032786885245902,0.08032786885245902,1.0,0.26666666666666666,0.26666666666666666,255.8095038304405,267.87465814632696,502.0966449033686,555.190631607781,680.0716248578192,0.0,66.26301590631348,0.01504033307311996,1260,9
60,refine_50m,50.0,300.0,150.0,335.4101966249685,1.0,1.0,0.0,1.0,0.09726775956284153,0.09726775956284153,1.0,0.3,0.3,412.5456134588052,485.5749183707534,1034.0117025753802,1234.9183160284342,1871.0999057452004,0.0,72.39749237883497,0.01727816809784023,1260,9
61,refine_50m,50.0,50.0,350.0,353.5533905932738,0.7323965651834504,1.0,0.0,0.7323965651834504,0.06448087431693988,0.06448087431693988,0.8206349206349206,0.23333333333333334,0.23333333333333334,186.021727590296,253.9781548796704,497.7096395533601,536.3726456790877,623.1673891649207,0.0,64.37598216580491,0.00546448087431694,1260,9
62,refine_50m,50.0,250.0,250.0,353.5533905932738,1.0,1.0,0.0,1.0,0.1014832162373146,0.1014832162373146,1.0,0.3047619047619048,0.3047619047619048,258.62919212541317,278.5122201290884,546.2491696870975,609.7597666546028,774.7109886294621,0.0,66.2441975371389,0.01639344262295082,1260,9
63,refine_50m,50.0,300.0,200.0,360.5551275463989,1.0,1.0,0.0,1.0,0.10819672131147541,0.10819672131147541,1.0,0.31666666666666665,0.31666666666666665,297.11076156008477,330.9896935780981,674.5350718039805,774.3782897478029,1034.6839953414474,0.0,68.30108947046625,0.019672131147540985,1260,9
64,coarse_100m,100.0,-200.0,300.0,360.5551275463989,0.2533177205308353,0.6967213114754098,0.0,0.2533177205308353,0.015300546448087432,0.015300546448087432,0.4992063492063492,0.11666666666666667,0.11666666666666667,135.52393844847919,134.26473674223857,215.67319164303325,227.85159968078418,252.9744922776496,0.0,65.64141705648593,0.0,1260,9
65,refine_50m,50.0,200.0,300.0,360.5551275463989,1.0,1.0,0.0,1.0,0.09500390320062452,0.09500390320062452,1.0,0.29285714285714287,0.29285714285714287,234.88514321659574,247.9147592145836,471.3071107464876,519.6128841608543,636.3419310038214,0.0,64.65137496731056,0.019880301847514964,1260,9
66,refine_50m,50.0,100.0,350.0,364.0054944640259,1.0,1.0,0.0,1.0,0.07213114754098361,0.07213114754098361,1.0,0.25,0.25,238.01953048800422,245.61098929030143,448.1912127160183,490.33929341967195,586.4785030023934,0.0,64.9703370617508,0.01092896174863388,1260,9
67,refine_50m,50.0,150.0,350.0,380.7886552931954,1.0,1.0,0.0,1.0,0.08688524590163935,0.08688524590163935,1.0,0.2777777777777778,0.2777777777777778,220.07207926372143,228.41523064064324,422.6973869699014,461.24260539517877,551.2545725987986,0.0,63.37664779081285,0.01639344262295082,1260,9
68,refine_50m,50.0,350.0,150.0,380.7886552931954,1.0,1.0,0.0,1.0,0.11311475409836065,0.11311475409836065,1.0,0.3253968253968254,0.3253968253968254,369.92527810289334,437.9406623899104,935.9596691203235,1120.6202961378394,1688.3084955300835,0.0,71.04051330805399,0.02019255789747593,1260,9
69,refine_50m,50.0,250.0,300.0,390.51248379533274,1.0,1.0,0.0,1.0,0.1092896174863388,0.1092896174863388,1.0,0.31666666666666665,0.31666666666666665,215.7916670277587,229.04961383280562,440.21375683001577,484.7060364548249,594.5676133207133,0.0,62.97608004723511,0.024824355971896955,1260,9
70,refine_50m,50.0,300.0,250.0,390.51248379533274,1.0,1.0,0.0,1.0,0.11912568306010929,0.11912568306010929,1.0,0.3325396825396825,0.3325396825396825,235.94912774438825,255.78078467528925,507.02024428211513,567.2776982356603,719.4050636072124,0.0,64.61126835493573,0.019672131147540985,1260,9
71,coarse_100m,100.0,0.0,400.0,400.0,0.3639344262295082,0.9093156388238356,0.0,0.3639344262295082,0.05737704918032787,0.05737704918032787,0.6,0.23333333333333334,0.23333333333333334,95.2454979354849,96.31928070923979,161.8567109101369,170.20481941661336,187.60969477944803,0.0,53.96418572938649,0.00195160031225605,1260,9
72,refine_50m,50.0,50.0,400.0,403.11288741492746,0.4203486859224564,0.9750195160031225,0.0,0.4203486859224564,0.06448087431693988,0.06448087431693988,0.6412698412698413,0.23333333333333334,0.23333333333333334,98.32618161130156,111.31583529134748,170.61670292367438,185.47816633267584,523.8962227518194,0.0,53.57643116978641,0.0059849076242518865,1260,9
73,refine_50m,50.0,200.0,350.0,403.11288741492746,1.0,1.0,0.0,1.0,0.0994535519125683,0.0994535519125683,1.0,0.3,0.3,202.64189021171057,212.0925129924536,396.9112107392956,432.8993777582021,517.4523227841785,0.0,61.701897523268656,0.02185792349726776,1260,9
74,refine_50m,50.0,350.0,200.0,403.11288741492746,1.0,1.0,0.0,1.0,0.1254488680718189,0.1254488680718189,1.0,0.34285714285714286,0.34285714285714286,268.9495031150313,301.62323019405613,620.8493209189749,712.3815918599223,951.7561443119562,0.0,66.76500787363588,0.022950819672131147,1260,9
75,coarse_100m,100.0,-100.0,400.0,412.31056256176606,0.28852459016393445,0.7875878220140515,0.0,0.28852459016393445,0.036065573770491806,0.036065573770491806,0.5333333333333333,0.18333333333333332,0.18333333333333332,96.76293081238497,96.0450894666721,154.7203792581475,162.74137466281752,176.9022478924769,0.0,56.13488278216013,0.0,1260,9
76,refine_50m,50.0,100.0,400.0,412.31056256176606,1.0,1.0,0.0,1.0,0.07788186312776477,0.07788186312776477,1.0,0.26031746031746034,0.26031746031746034,209.0969700317014,215.3441423914288,389.3718953445038,420.6076494957366,494.22512484451215,0.0,62.320171379790075,0.011761644548529794,1260,9
77,refine_50m,50.0,300.0,300.0,424.26406871192853,1.0,1.0,0.0,1.0,0.12482435597189695,0.12482435597189695,1.0,0.3404761904761905,0.3404761904761905,197.2977566158897,211.2614862154238,409.1128262860234,452.6532615899877,554.6779470573158,0.0,61.25399410480771,0.02976841009627895,1260,9
78,refine_50m,50.0,150.0,400.0,427.20018726587654,1.0,1.0,0.0,1.0,0.09016393442622951,0.09016393442622951,1.0,0.2833333333333333,0.2833333333333333,193.6283272541474,200.82520163173965,367.11397930665703,396.09089651972704,465.6596869400734,0.0,60.678765533373834,0.017720530835284933,1260,9
79,refine_50m,50.0,400.0,150.0,427.20018726587654,1.0,1.0,0.0,1.0,0.12956023939630498,0.12956023939630498,1.0,0.3341269841269841,0.3341269841269841,329.1013227009457,394.2761983565408,855.2868413930905,1021.2971221030059,1522.646693490265,0.0,69.66968290347653,0.023054905022118138,1260,9
80,refine_50m,50.0,250.0,350.0,430.11626335213134,1.0,1.0,0.0,1.0,0.11420765027322405,0.11420765027322405,1.0,0.3238095238095238,0.3238095238095238,186.10220711770023,196.63219276831916,372.1782742262092,405.6967200324294,485.030502833152,0.0,59.96397304013565,0.0273224043715847,1260,9
81,refine_50m,50.0,350.0,250.0,430.11626335213134,1.0,1.0,0.0,1.0,0.13359354670830081,0.13359354670830081,1.0,0.353968253968254,0.353968253968254,213.76137067354668,234.47227786533205,467.7883113065599,526.2913482032791,666.9578240675316,0.0,62.947681744705044,0.022950819672131147,1260,9
82,refine_50m,50.0,400.0,200.0,447.21359549995793,1.0,1.0,0.0,1.0,0.14207650273224043,0.14207650273224043,1.0,0.36666666666666664,0.36666666666666664,241.28898542075584,274.3291792359998,569.6788831995261,654.1024581453125,874.090721773883,0.0,65.21252646611734,0.02622950819672131,1260,9
83,coarse_100m,100.0,-200.0,400.0,447.21359549995793,0.22185792349726777,0.6733021077283372,0.0,0.22185792349726777,0.019672131147540985,0.019672131147540985,0.4666666666666667,0.13333333333333333,0.13333333333333333,97.49540515602591,95.89443564123468,147.91696312174255,154.51674799373106,166.3162557867825,0.0,58.03204230878134,0.0,1260,9
84,refine_50m,50.0,200.0,400.0,447.21359549995793,1.0,1.0,0.0,1.0,0.10205568566224305,0.10205568566224305,1.0,0.30396825396825394,0.30396825396825394,179.27738832606866,187.02294963702366,346.0413080676679,373.0436793913827,438.17334473808785,0.0,58.95889080841488,0.023367161072079104,1260,9
85,refine_50m,50.0,0.0,450.0,450.0,0.34613583138173304,0.8988290398126464,0.0,0.34613583138173304,0.05737704918032787,0.05737704918032787,0.584920634920635,0.23333333333333334,0.23333333333333334,85.66301596501113,85.49898941580352,140.34467076560975,147.16918790142626,167.94376669483074,0.0,50.36221867420816,0.002888368462138954,1260,9
86,refine_50m,50.0,-50.0,450.0,452.76925690687085,0.3074421025240697,0.8372365339578455,0.0,0.3074421025240697,0.049050221181368724,0.049050221181368724,0.5507936507936508,0.2150793650793651,0.2150793650793651,84.87687050931316,85.07575277223151,136.85039724530367,143.8594564207013,163.2517261729318,0.0,51.44836349859049,0.0004163413999479573,1260,9
87,refine_50m,50.0,50.0,450.0,452.76925690687085,0.3861306271142337,0.9626073380171741,0.0,0.3861306271142337,0.06739526411657559,0.06739526411657559,0.6182539682539683,0.2388888888888889,0.2388888888888889,84.8062951757095,85.7306629824992,143.38753077297704,150.55629207043705,172.65981892694865,0.0,49.19341924371064,0.0075461878740567265,1260,9
88,refine_50m,50.0,100.0,450.0,460.9772228646444,0.9304970075461879,1.0,0.0,0.9304970075461879,0.0814207650273224,0.0814207650273224,0.9492063492063492,0.26666666666666666,0.26666666666666666,201.5295165781367,194.518842984439,347.71624628364543,371.8968453406061,428.9061318292524,0.0,59.476986561189875,0.014259692948217538,1260,9
89,refine_50m,50.0,300.0,350.0,460.9772228646444,1.0,1.0,0.0,1.0,0.13169398907103824,0.13169398907103824,1.0,0.35,0.35,170.7257930222479,182.02611653967168,348.4752360155912,379.2860506015454,453.94983544639695,0.0,58.17947557180578,0.03278688524590164,1260,9
90,refine_50m,50.0,350.0,300.0,460.9772228646444,1.0,1.0,0.0,1.0,0.1431693989071038,0.1431693989071038,1.0,0.36666666666666664,0.36666666666666664,179.3574561733628,194.53591454697548,383.13179952277994,421.94730652901535,516.606037237942,0.0,59.5003357017787,0.03471246422066094,1260,9
91,refine_50m,50.0,250.0,400.0,471.6990566028302,1.0,1.0,0.0,1.0,0.12021857923497267,0.12021857923497267,1.0,0.3325396825396825,0.3325396825396825,166.15130998958432,173.93208420821773,324.2372591731434,350.4124014755537,411.7407133420216,0.0,57.17763626253585,0.029247983346344004,1260,9
92,refine_50m,50.0,400.0,250.0,471.6990566028302,1.0,1.0,0.0,1.0,0.1539422326307572,0.1539422326307572,1.0,0.3817460317460317,0.3817460317460317,193.51446252606777,214.55798908094005,435.6858816236296,487.3409361224379,617.2366625571887,0.0,61.266465837412376,0.02622950819672131,1260,9
93,refine_50m,50.0,150.0,450.0,474.3416490252569,1.0,1.0,0.0,1.0,0.09016393442622951,0.09016393442622951,1.0,0.2833333333333333,0.2833333333333333,175.50869765585458,180.6069987377433,325.8263393545721,349.5277724100827,404.9179903992798,0.0,58.15334268026039,0.02138953942232631,1260,9
94,refine_50m,50.0,200.0,450.0,492.44289008980525,1.0,1.0,0.0,1.0,0.10569867291178767,0.10569867291178767,1.0,0.30952380952380953,0.30952380952380953,162.7323292530356,168.65590352505592,307.52260473050274,329.43159851283406,381.7935414130867,0.0,56.40261702604112,0.028519385896435077,1260,9
95,refine_50m,50.0,450.0,200.0,492.44289008980525,1.0,1.0,0.0,1.0,0.1620088472547489,0.1620088472547489,1.0,0.376984126984127,0.376984126984127,216.47040656810717,249.041620763765,524.0021728152892,598.413049778469,801.3422414130958,0.0,63.65400424731329,0.029508196721311476,1260,9
96,refine_50m,50.0,350.0,350.0,494.9747468305833,1.0,1.0,0.0,1.0,0.14504293520686964,0.14504293520686964,1.0,0.36904761904761907,0.36904761904761907,156.8695800709833,168.26846354770868,326.36311851719995,354.59556134103974,424.17298024546443,0.0,56.36381838446662,0.03825136612021858,1260,9
97,refine_50m,50.0,400.0,300.0,500.0,1.0,1.0,0.0,1.0,0.1590944574551132,0.1590944574551132,1.0,0.3880952380952381,0.3880952380952381,162.5235191360527,178.86157999209564,355.65099303357914,392.2537902288352,480.28866136307477,0.0,57.729002544153204,0.040124902419984385,1260,9
98,refine_50m,50.0,300.0,400.0,500.0,1.0,1.0,0.0,1.0,0.13169398907103824,0.13169398907103824,1.0,0.35,0.35,152.90325628100234,161.5492966669059,304.5553365991618,328.6601399395127,386.3375877624621,0.0,55.35123289063681,0.0351288056206089,1260,9
99,refine_50m,50.0,0.0,500.0,500.0,0.3251366120218579,0.8721311475409836,0.0,0.3251366120218579,0.05737704918032787,0.05737704918032787,0.5666666666666667,0.23333333333333334,0.23333333333333334,76.74033418890099,76.66420716324208,122.74025571656117,128.46521319077794,138.10721292413746,0.0,46.817582589392906,0.003278688524590164,1260,9
100,refine_50m,50.0,-50.0,500.0,502.4937810560445,0.28852459016393445,0.8114754098360656,0.0,0.28852459016393445,0.04972677595628415,0.04972677595628415,0.5333333333333333,0.21666666666666667,0.21666666666666667,76.89955993051852,76.42349693619502,119.74908816399886,125.29531862406323,134.1663366785815,0.0,47.93251383500502,0.000546448087431694,1260,9
101,refine_50m,50.0,50.0,500.0,502.4937810560445,0.3648972157168878,0.9349726775956284,0.0,0.3648972157168878,0.06934686442883164,0.06934686442883164,0.6007936507936508,0.22698412698412698,0.22698412698412698,76.68016126899671,77.1248437104543,125.79981398316663,131.9555110801067,149.61900431197955,0.0,45.70065997015364,0.00819672131147541,1260,9
102,coarse_100m,100.0,-100.0,500.0,509.9019513592785,0.2540983606557377,0.7530054644808744,0.0,0.2540983606557377,0.03856362217017955,0.03856362217017955,0.5,0.18968253968253967,0.18968253968253967,76.86448569147645,76.21042799837511,117.3627881467997,122.1930452472456,130.2459630291636,0.0,48.99592337076187,0.0,1260,9
103,refine_50m,50.0,250.0,450.0,514.78150704935,1.0,1.0,0.0,1.0,0.12076502732240438,0.12076502732240438,1.0,0.3333333333333333,0.3333333333333333,151.02745039296215,157.3102419301911,288.88515358052047,310.5292970887399,359.5160461205456,0.0,54.593185183221756,0.03598750975800156,1260,9
104,refine_50m,50.0,450.0,250.0,514.78150704935,1.0,1.0,0.0,1.0,0.1711423367161072,0.1711423367161072,1.0,0.403968253968254,0.403968253968254,173.6737791072313,196.01484313346802,401.9994346319601,449.7231152236672,570.117689710115,0.0,59.57946267960578,0.029508196721311476,1260,9
105,refine_50m,50.0,350.0,400.0,531.5072906367325,1.0,1.0,0.0,1.0,0.15066354410616706,0.15066354410616706,1.0,0.3761904761904762,0.3761904761904762,140.89350494023034,149.873105353463,285.292719658997,307.76903503421937,361.94095422997754,0.0,53.495086109296274,0.0410096278948738,1260,9
106,refine_50m,50.0,400.0,350.0,531.5072906367325,1.0,1.0,0.0,1.0,0.1669008587041374,0.1669008587041374,1.0,0.3976190476190476,0.3976190476190476,143.0197394714312,155.3555997800647,303.38254407972374,330.6421520328891,395.6645138227931,0.0,54.53142136763576,0.04371584699453552,1260,9
107,refine_50m,50.0,500.0,200.0,538.5164807134504,1.0,1.0,0.0,1.0,0.17338017174082748,0.17338017174082748,1.0,0.3341269841269841,0.3341269841269841,192.40187500283787,225.70511695039707,480.973951197325,548.4099070024607,733.195576206415,0.0,62.098951848732796,0.03278688524590164,1260,9
108,coarse_100m,100.0,-200.0,500.0,538.5164807134504,0.1918032786885246,0.6426229508196721,0.0,0.1918032786885246,0.02459016393442623,0.02459016393442623,0.43333333333333335,0.15,0.15,77.05848442249965,75.86596974354418,112.5773731542384,115.76909967110944,122.46923376864335,0.0,50.96785204871254,0.0,1260,9
109,refine_50m,50.0,200.0,500.0,538.5164807134504,1.0,1.0,0.0,1.0,0.10395524329950559,0.10395524329950559,1.0,0.29603174603174603,0.29603174603174603,150.27756680803557,154.75356682346563,278.56677059357327,296.39734753403656,339.8391652295351,0.0,54.016463977298784,0.030601092896174863,1260,9
