x,y,distance_from_s1,angle_from_first_bearing,coverage_ratio,valid_polygon_ratio,diameter_pass_ratio,circle_coverage_pass_ratio,clear_ready_outcome_ratio,median_diameter,p90_diameter,max_valid_diameter,robust_pass_count,target_count,outcome_count,valid_polygon_count,diameter_pass_count,circle_coverage_pass_count,clear_ready_outcome_count,circle_blocked_diameter_pass_count,undefined_target_count
1800.0,-1400.0,2280.350850198276,-37.874983651098205,0.0,1.0,0.0,1.0,0.0,98.01224123207032,120.13643751612469,126.63042925083474,0,270,1350,1350,0,1350,0,0,0
-500.0,-1300.0,1392.838827718412,-111.03751102542182,0.0,1.0,0.0,1.0,0.0,118.85196354809712,214.89687579989518,265.80530237779186,0,270,1350,1350,0,1350,0,0,0
-400.0,-1300.0,1360.1470508735442,-107.10272896905236,0.0,1.0,0.0,1.0,0.0,110.40662807022406,201.76367111315318,248.93915753572549,0,270,1350,1350,0,1350,0,0,0
-300.0,-1300.0,1334.1664064126335,-102.9946167919165,0.0,1.0,0.0,1.0,0.0,102.51265763010318,188.854759974347,232.85248334497865,0,270,1350,1350,0,1350,0,0,0
-200.0,-1300.0,1315.2946437965904,-98.74616226255522,0.0,1.0,0.0,1.0,0.0,95.22198150253955,176.94655326318215,217.53911997811178,0,270,1350,1350,0,1350,0,0,0
-100.0,-1300.0,1303.8404810405298,-94.39870535499554,0.0,1.0,0.0,1.0,0.0,88.43422197102342,165.68739947205793,202.99347529218727,0,270,1350,1350,0,1350,0,0,0
0.0,-1300.0,1300.0,-90.0,0.0,1.0,0.0,1.0,0.0,82.29987146169573,154.68365297434124,189.21053059031712,0,270,1350,1350,0,1350,0,0,0
100.0,-1300.0,1303.8404810405298,-85.60129464500447,0.0,1.0,0.0,0.9674074074074074,0.0,76.66284546318502,144.36405256059845,176.18582813083336,0,270,1350,1350,0,1306,0,0,0
200.0,-1300.0,1315.2946437965904,-81.2538377374448,0.0,1.0,0.0,0.9674074074074074,0.0,71.58487155506623,134.90460632996675,163.91543011683322,0,270,1350,1350,0,1306,0,0,0
300.0,-1300.0,1334.1664064126335,-77.0053832080835,0.0,1.0,0.0,0.9674074074074074,0.0,67.06627650226474,125.67307893748972,152.3958351760158,0,270,1350,1350,0,1306,0,0,0
400.0,-1300.0,1360.1470508735442,-72.89727103094764,0.0,1.0,0.0,0.9674074074074074,0.0,63.08774835600916,117.19482885991428,141.62383398529516,0,270,1350,1350,0,1306,0,0,0
500.0,-1300.0,1392.838827718412,-68.96248897457819,0.0,1.0,0.0,0.9674074074074074,0.0,59.64006457257656,109.4581745031145,131.59628115914688,0,270,1350,1350,0,1306,0,0,0
600.0,-1300.0,1431.7821063276353,-65.22485943116808,0.0,1.0,0.0,0.9674074074074074,0.0,56.716447867221675,102.08697841715207,122.30975682737963,0,270,1350,1350,0,1306,0,0,0
700.0,-1300.0,1476.48230602334,-61.69924423399363,0.0,1.0,0.0,0.9674074074074074,0.0,56.86791574913062,95.50304465529132,113.76009035715262,0,270,1350,1350,0,1306,0,0,0
800.0,-1300.0,1526.4337522473747,-58.3924977537511,0.0,1.0,0.0,0.9674074074074074,0.0,58.84912468034244,89.48025971733973,105.94172338887132,0,270,1350,1350,0,1306,0,0,0
900.0,-1300.0,1581.1388300841897,-55.30484646876604,0.0,1.0,0.0,0.9674074074074074,0.0,61.01730451958668,84.03150563161188,98.84690370619079,0,270,1350,1350,0,1306,0,0,0
1000.0,-1300.0,1640.1219466856726,-52.43140797117251,0.0,1.0,0.0,0.9674074074074074,0.0,63.324641399936326,79.21595704759338,92.46472953651511,0,270,1350,1350,0,1306,0,0,0
